Insertion_age	Family	Specie
2.38	RLX	O. sativa vg. japonica
0.18	RLX	O. sativa vg. japonica
2.13	RLX	O. sativa vg. japonica
2.42	RLX	O. sativa vg. japonica
3.12	RLX	O. sativa vg. japonica
3.55	RLX	O. sativa vg. japonica
0	RLX	O. sativa vg. japonica
0	RLX	O. sativa vg. japonica
3.81	RLX	O. sativa vg. japonica
3.79	RLX	O. sativa vg. japonica
0.85	RLX	O. sativa vg. japonica
0.35	RLX	O. sativa vg. japonica
2.48	RLX	O. sativa vg. japonica
0.26	RLX	O. sativa vg. japonica
3.33	RLX	O. sativa vg. japonica
0	RLX	O. sativa vg. japonica
0.9	RLX	O. sativa vg. japonica
0.1	RLX	O. sativa vg. japonica
3.86	RLX	O. sativa vg. japonica
3.23	RLX	O. sativa vg. japonica
1.46	RLX	O. sativa vg. japonica
0.61	RLX	O. sativa vg. japonica
2.98	RLX	O. sativa vg. japonica
0	RLX	O. sativa vg. japonica
0	RLX	O. sativa vg. japonica
0.09	RLX	O. sativa vg. japonica
0.9	RLX	O. sativa vg. japonica
3.13	RLX	O. sativa vg. japonica
0.9	RLX	O. sativa vg. japonica
0.18	RLX	O. sativa vg. japonica
2.68	RLX	O. sativa vg. japonica
2.57	RLX	O. sativa vg. japonica
2.55	RLX	O. sativa vg. japonica
2.03	RLX	O. sativa vg. japonica
3.02	RLX	O. sativa vg. japonica
0.35	RLX	O. sativa vg. japonica
0.09	RLX	O. sativa vg. japonica
0	RLX	O. sativa vg. japonica
3.31	RLX	O. sativa vg. japonica
3.17	RLX	O. sativa vg. japonica
3.56	RLX	O. sativa vg. japonica
0.4	RLX	O. sativa vg. japonica
4.41	RLX	O. sativa vg. japonica
0.26	RLX	O. sativa vg. japonica
0	RLX	O. sativa vg. japonica
2.04	RLX	O. sativa vg. japonica
3.2	RLX	O. sativa vg. japonica
2.71	RLX	O. sativa vg. japonica
0.17	RLX	O. sativa vg. japonica
0.09	RLX	O. sativa vg. japonica
2.8	RLX	O. sativa vg. japonica
3.79	RLX	O. sativa vg. japonica
0.26	RLX	O. sativa vg. japonica
1.64	RLX	O. sativa vg. japonica
3.9	RLX	O. sativa vg. japonica
1.44	RLX	O. sativa vg. japonica
0	RLX	O. sativa vg. japonica
2.24	RLX	O. sativa vg. japonica
3.61	RLX	O. sativa vg. japonica
0.97	RLX	O. sativa vg. japonica
1.46	RLX	O. sativa vg. japonica
3.59	RLX	O. sativa vg. japonica
0.09	RLX	O. sativa vg. japonica
2.48	RLX	O. sativa vg. japonica
3.5	RLX	O. sativa vg. japonica
0.62	RLX	O. sativa vg. japonica
0.09	RLX	O. sativa vg. japonica
3.92	RLX	O. sativa vg. japonica
2.76	RLX	O. sativa vg. japonica
2.94	RLX	O. sativa vg. japonica
0.55	RLX	O. meridionalis
1.28	RLX	O. meridionalis
0.84	RLX	O. meridionalis
2.15	RLX	O. meridionalis
0.53	RLX	O. meridionalis
0.82	RLX	O. meridionalis
1.75	RLX	O. meridionalis
2.95	RLX	O. meridionalis
0.87	RLX	O. meridionalis
0.75	RLX	O. meridionalis
2.15	RLX	O. meridionalis
1.43	RLX	O. meridionalis
1.49	RLX	O. meridionalis
3.19	RLX	O. meridionalis
2.77	RLX	O. meridionalis
3.86	RLX	O. meridionalis
2.49	RLX	O. meridionalis
3.11	RLX	O. meridionalis
0.51	RLX	O. nivara
2.26	RLX	O. nivara
0.69	RLX	O. nivara
1.27	RLX	O. nivara
0.86	RLX	O. nivara
1.98	RLX	O. nivara
2.04	RLX	O. nivara
1.39	RLX	O. nivara
1.08	RLX	O. nivara
1.21	RLX	O. nivara
1.2	RLX	O. nivara
1.96	RLX	O. nivara
1.5	RLX	O. nivara
2.57	RLX	O. nivara
1.47	RLX	O. nivara
1.63	RLX	O. nivara
1.56	RLX	O. nivara
1.66	RLX	O. nivara
1.35	RLX	O. nivara
1.33	RLX	O. nivara
1.45	RLX	O. nivara
0.08	RLX	O. nivara
0.08	RLX	O. nivara
0.25	RLX	O. nivara
0.17	RLX	O. nivara
0.13	RLX	O. nivara
0.08	RLX	O. nivara
0.55	RLX	O. nivara
0.13	RLX	O. nivara
0.35	RLX	O. nivara
1.52	RLX	O. nivara
1.59	RLX	O. nivara
2.72	RLX	O. nivara
1.63	RLX	O. nivara
1.56	RLX	O. nivara
1.18	RLX	O. nivara
0.91	RLX	O. nivara
2.14	RLX	O. nivara
1.3	RLX	O. nivara
3.56	RLX	O. nivara
1.82	RLX	O. nivara
1.82	RLX	O. nivara
0.47	RLX	O. nivara
0.12	RLX	O. nivara
0.59	RLX	O. nivara
2.16	RLX	O. nivara
2.24	RLX	O. nivara
1.13	RLX	O. nivara
1.04	RLX	O. nivara
1.22	RLX	O. nivara
1.35	RLX	O. nivara
2.5	RLX	O. nivara
2.38	RLX	O. nivara
2.12	RLX	O. nivara
1.42	RLX	O. nivara
1.4	RLX	O. nivara
1.36	RLX	O. nivara
1.23	RLX	O. nivara
0.43	RLX	O. nivara
0.88	RLX	O. nivara
1.1	RLX	O. nivara
1.27	RLX	O. nivara
1.83	RLX	O. nivara
1.68	RLX	O. nivara
1.6	RLX	O. nivara
1.04	RLX	O. nivara
0	RLX	O. nivara
0	RLX	O. nivara
2.25	RLX	O. nivara
2.38	RLX	O. nivara
1.77	RLX	O. nivara
2.32	RLX	O. nivara
1.9	RLX	O. nivara
1.81	RLX	O. nivara
0.68	RLX	O. nivara
0.74	RLX	O. nivara
0.98	RLX	O. nivara
0.58	RLX	O. nivara
0.98	RLX	O. nivara
2.29	RLX	O. nivara
1.91	RLX	O. nivara
0.41	RLX	O. nivara
1.45	RLX	O. nivara
1.68	RLX	O. nivara
1.67	RLX	O. nivara
4.14	RLX	O. nivara
1.55	RLX	O. nivara
1.47	RLX	O. nivara
1.7	RLX	O. nivara
1.48	RLX	O. nivara
2.01	RLX	O. nivara
1.03	RLX	O. nivara
0	RLX	O. nivara
3	RLX	O. nivara
1.89	RLX	O. nivara
3.38	RLX	O. nivara
2.16	RLX	O. nivara
2.13	RLX	O. nivara
2.56	RLX	O. nivara
1.47	RLX	O. nivara
1.53	RLX	O. nivara
1.85	RLX	O. nivara
2.58	RLX	O. nivara
1.98	RLX	O. nivara
1.8	RLX	O. nivara
1.53	RLX	O. nivara
2.01	RLX	O. nivara
1	RLX	O. nivara
0.85	RLX	O. nivara
2.22	RLX	O. nivara
1.33	RLX	O. nivara
1.17	RLX	O. nivara
1.75	RLX	O. nivara
0.9	RLX	O. nivara
1.64	RLX	O. nivara
1.86	RLX	O. nivara
2.23	RLX	O. nivara
3.42	RLX	O. nivara
1.48	RLX	O. nivara
1.88	RLX	O. nivara
2.36	RLX	O. nivara
1.71	RLX	O. nivara
0.91	RLX	O. nivara
2.1	RLX	O. nivara
0.42	RLX	O. nivara
1.2	RLX	O. nivara
1.65	RLX	O. nivara
1.37	RLX	O. nivara
2.13	RLX	O. nivara
1.91	RLX	O. nivara
2.36	RLX	O. nivara
2.39	RLX	O. nivara
1.92	RLX	O. nivara
1.81	RLX	O. nivara
1.06	RLX	O. nivara
1.33	RLX	O. nivara
1.58	RLX	O. nivara
2.8	RLX	O. nivara
2.69	RLX	O. nivara
2.11	RLX	O. nivara
1.61	RLX	O. nivara
2.14	RLX	O. nivara
0.77	RLX	O. nivara
1.83	RLX	O. nivara
2.62	RLX	O. nivara
1.93	RLX	O. nivara
1.7	RLX	O. nivara
2.04	RLX	O. nivara
1.23	RLX	O. nivara
1.41	RLX	O. nivara
1.16	RLX	O. nivara
1.97	RLX	O. nivara
1.75	RLX	O. nivara
2.04	RLX	O. nivara
1.28	RLX	O. nivara
2.01	RLX	O. nivara
1.07	RLX	O. nivara
0.5	RLX	O. nivara
1.4	RLX	O. nivara
2.24	RLX	O. nivara
1.55	RLX	O. nivara
1.05	RLX	O. nivara
1.27	RLX	O. nivara
0.5	RLX	O. nivara
2.18	RLX	O. nivara
2.74	RLX	O. nivara
1.91	RLX	O. nivara
1.41	RLX	O. nivara
1.96	RLX	O. nivara
0.43	RLX	O. nivara
1.8	RLX	O. nivara
1.07	RLX	O. nivara
1.79	RLX	O. nivara
1.86	RLX	O. nivara
1.63	RLX	O. nivara
1.29	RLX	O. nivara
1.47	RLX	O. nivara
1.71	RLX	O. nivara
0.76	RLX	O. nivara
1.63	RLX	O. nivara
2.07	RLX	O. nivara
1.06	RLX	O. nivara
1.63	RLX	O. nivara
1.78	RLX	O. nivara
1.93	RLX	O. nivara
1.13	RLX	O. nivara
1.16	RLX	O. nivara
2.2	RLX	O. nivara
1.38	RLX	O. nivara
1.99	RLX	O. nivara
1.48	RLX	O. nivara
1.37	RLX	O. nivara
1.92	RLX	O. nivara
1.26	RLX	O. nivara
2.17	RLX	O. nivara
1.62	RLX	O. nivara
1.46	RLX	O. nivara
2.83	RLX	O. nivara
2.4	RLX	O. nivara
1.42	RLX	O. nivara
1.75	RLX	O. nivara
0.88	RLX	O. nivara
1.73	RLX	O. nivara
0	RLX	O. nivara
0.34	RLX	O. nivara
0.92	RLX	O. nivara
0.49	RLX	O. nivara
0.65	RLX	O. nivara
0.27	RLX	O. nivara
0.1	RLX	O. nivara
1.55	RLX	O. nivara
0.33	RLX	O. nivara
0.22	RLX	O. nivara
0.17	RLX	O. nivara
0.21	RLX	O. nivara
0.15	RLX	O. nivara
1.12	RLX	O. nivara
0.78	RLX	O. nivara
1.12	RLX	O. nivara
2.16	RLX	O. nivara
0.17	RLX	O. nivara
1.58	RLX	O. nivara
1.89	RLX	O. nivara
1.31	RLX	O. nivara
1.62	RLX	O. nivara
1.2	RLX	O. nivara
1.59	RLX	O. nivara
0.69	RLX	O. nivara
1.71	RLX	O. nivara
0.55	RLX	O. nivara
1.63	RLX	O. nivara
1.23	RLX	O. nivara
1.34	RLX	O. nivara
2.77	RLX	O. nivara
0.57	RLX	O. nivara
0.21	RLX	O. nivara
0.29	RLX	O. nivara
1.04	RLX	O. nivara
0.13	RLX	O. nivara
0	RLX	O. nivara
0.38	RLX	O. nivara
0.11	RLX	O. nivara
0.22	RLX	O. nivara
0.14	RLX	O. nivara
0.46	RLX	O. nivara
0.36	RLX	O. nivara
0.31	RLX	O. nivara
0.39	RLX	O. nivara
1.75	RLX	O. nivara
0.11	RLX	O. nivara
1.33	RLX	O. nivara
2.17	RLX	O. nivara
0.98	RLX	O. nivara
1.53	RLX	O. nivara
3.27	RLX	O. nivara
0.99	RLX	O. nivara
1.75	RLX	O. nivara
3.45	RLX	O. nivara
0.95	RLX	O. nivara
3.1	RLX	O. nivara
3.55	RLX	O. nivara
2.94	RLX	O. nivara
1.92	RLX	O. nivara
1.18	RLX	O. nivara
2.78	RLX	O. nivara
3.21	RLX	O. nivara
1.78	RLX	O. nivara
1.64	RLX	O. nivara
0.69	RLX	O. nivara
3.36	RLX	O. nivara
1.69	RLX	O. nivara
0.77	RLX	O. punctata
0.92	RLX	O. punctata
0.88	RLX	O. punctata
2.44	RLX	O. punctata
0.91	RLX	O. punctata
2.85	RLX	O. punctata
2.85	RLX	O. punctata
1.1	RLX	O. punctata
0.39	RLX	O. punctata
0.96	RLX	O. punctata
3.74	RLX	O. punctata
2.76	RLX	O. punctata
2.21	RLX	O. punctata
3.73	RLX	O. punctata
2.82	RLX	O. punctata
1.1	RLX	O. punctata
2.59	RLX	O. punctata
0.9	RLX	O. punctata
1.64	RLX	O. punctata
2.76	RLX	O. punctata
2.55	RLX	O. punctata
1.24	RLX	O. punctata
2.27	RLX	O. punctata
1.64	RLX	O. punctata
0.73	RLX	O. punctata
2.26	RLX	O. punctata
0.93	RLX	O. punctata
3.19	RLX	O. punctata
1.64	RLX	O. punctata
0.6	RLX	O. punctata
1.54	RLX	O. punctata
0.61	RLX	O. punctata
2.6	RLX	O. punctata
1.58	RLX	O. punctata
1.23	RLX	O. punctata
3.56	RLX	O. punctata
0.81	RLX	O. punctata
1.27	RLX	O. punctata
4.43	RLX	O. punctata
3.87	RLX	O. punctata
2.24	RLX	O. punctata
3.34	RLX	O. punctata
1.25	RLX	O. punctata
1.25	RLX	O. punctata
2.28	RLX	O. punctata
3.91	RLX	O. punctata
2.26	RLX	O. punctata
2.67	RLX	O. punctata
2.06	RLX	O. punctata
1.27	RLX	O. punctata
0.05	RLX	O. punctata
2.24	RLX	O. punctata
0.67	RLX	O. punctata
1.75	RLX	O. punctata
0	RLX	O. punctata
1.79	RLX	O. punctata
0	RLX	O. punctata
0	RLX	O. punctata
0.82	RLX	O. punctata
1.95	RLX	O. punctata
2.66	RLX	O. punctata
1.68	RLX	O. punctata
2.36	RLX	O. punctata
0.63	RLX	O. punctata
0.6	RLX	O. punctata
0.72	RLX	O. punctata
4.29	RLX	O. punctata
3.66	RLX	O. punctata
3.04	RLX	O. punctata
3.83	RLX	O. punctata
3.95	RLX	O. punctata
0.46	RLX	O. punctata
0.57	RLX	O. punctata
2.96	RLX	O. punctata
1.46	RLX	O. punctata
1.36	RLX	O. punctata
1.68	RLX	O. punctata
0.87	RLX	O. punctata
1.51	RLX	O. punctata
1.47	RLX	O. punctata
0.77	RLX	O. punctata
2.96	RLX	O. punctata
2.31	RLX	O. punctata
3.19	RLX	O. punctata
0.18	RLX	O. punctata
0.73	RLX	O. punctata
0.13	RLX	O. punctata
1.02	RLX	O. punctata
2.06	RLX	O. punctata
1.2	RLX	O. punctata
1.05	RLX	O. punctata
1.99	RLX	O. punctata
0.77	RLX	O. punctata
1.42	RLX	O. punctata
2.76	RLX	O. punctata
1.44	RLX	O. punctata
2.48	RLX	O. punctata
1.19	RLX	O. punctata
2.58	RLX	O. punctata
1.49	RLX	O. punctata
1.49	RLX	O. punctata
3	RLX	O. punctata
2.47	RLX	O. punctata
1.67	RLX	O. punctata
2.24	RLX	O. punctata
1.04	RLX	O. punctata
1.2	RLX	O. punctata
0.35	RLX	O. punctata
2.77	RLX	O. punctata
1.77	RLX	O. punctata
0.82	RLX	O. punctata
2.13	RLX	O. punctata
3.64	RLX	O. punctata
3.15	RLX	O. punctata
4.24	RLX	O. punctata
3.82	RLX	O. punctata
3.34	RLX	O. punctata
4.16	RLX	O. punctata
3.3	RLX	O. punctata
3.75	RLX	O. punctata
0.73	RLX	O. punctata
1.65	RLX	O. punctata
2.4	RLX	O. punctata
1.86	RLX	O. punctata
2.68	RLX	O. punctata
1.9	RLX	O. punctata
1.41	RLX	O. punctata
3.41	RLX	O. punctata
1.96	RLX	O. punctata
0.42	RLX	O. punctata
0.8	RLX	O. punctata
0.81	RLX	O. punctata
0.99	RLX	O. punctata
1.1	RLX	O. punctata
0.6	RLX	O. punctata
0.53	RLX	O. punctata
2.35	RLX	O. punctata
2.48	RLX	O. punctata
0.51	RLX	O. punctata
2.59	RLX	O. punctata
1.1	RLX	O. punctata
2.7	RLX	O. punctata
2.78	RLX	O. punctata
2.53	RLX	O. punctata
1.96	RLX	O. punctata
3.98	RLX	O. punctata
2.26	RLX	O. punctata
2.14	RLX	O. punctata
1.39	RLX	O. punctata
1.85	RLX	O. punctata
2.16	RLX	O. punctata
1.89	RLX	O. punctata
4.02	RLX	O. punctata
2.26	RLX	O. punctata
1.36	RLX	O. punctata
1.97	RLX	O. punctata
1.33	RLX	O. punctata
0.87	RLX	O. punctata
2.05	RLX	O. punctata
1.82	RLX	O. punctata
3.88	RLX	O. punctata
3.27	RLX	O. punctata
0.59	RLX	O. punctata
2.15	RLX	O. punctata
3.74	RLX	O. punctata
0.85	RLX	O. punctata
2.71	RLX	O. punctata
2.56	RLX	O. punctata
3.72	RLX	O. punctata
0.62	RLX	O. punctata
1.22	RLX	O. punctata
2.75	RLX	O. punctata
3.23	RLX	O. punctata
2.42	RLX	O. punctata
4.15	RLX	O. punctata
3.26	RLX	O. punctata
4	RLX	O. punctata
3.97	RLX	O. punctata
1.57	RLX	O. punctata
3.73	RLX	O. punctata
1.28	RLX	O. punctata
2.1	RLX	O. punctata
3.77	RLX	O. punctata
3.48	RLX	O. punctata
1.75	RLX	O. punctata
3.16	RLX	O. punctata
3.57	RLX	O. punctata
1.57	RLX	O. punctata
3.29	RLX	O. punctata
3.97	RLX	O. punctata
2.01	RLX	O. punctata
0.82	RLX	O. punctata
3.45	RLX	O. punctata
1.14	RLX	O. punctata
0.95	RLX	O. punctata
1.04	RLX	O. punctata
1.88	RLX	O. punctata
2.28	RLX	O. punctata
1.26	RLX	O. punctata
2.62	RLX	O. punctata
1.14	RLX	O. punctata
2.1	RLX	O. punctata
1.31	RLX	O. punctata
1.27	RLX	O. punctata
2.46	RLX	O. punctata
3.5	RLX	O. punctata
0.87	RLX	O. punctata
4.45	RLX	O. punctata
4.61	RLX	O. punctata
1.4	RLX	O. punctata
4.63	RLX	O. punctata
2.1	RLX	O. punctata
0.52	RLX	O. punctata
0.81	RLX	O. punctata
3.33	RLX	O. punctata
0.35	RLX	O. punctata
3.11	RLX	O. punctata
1.85	RLX	O. punctata
0.7	RLX	O. punctata
0.71	RLX	O. punctata
1.91	RLX	O. punctata
1.32	RLX	O. punctata
4	RLX	O. punctata
1.26	RLX	O. punctata
3.73	RLX	O. punctata
2.05	RLX	O. punctata
1.46	RLX	O. punctata
3.81	RLX	O. punctata
1.33	RLX	O. punctata
4.6	RLX	O. punctata
2.01	RLX	O. punctata
3.85	RLX	O. punctata
0.7	RLX	O. punctata
4.41	RLX	O. punctata
1.32	RLX	O. punctata
0.55	RLX	O. punctata
3	RLX	O. punctata
2.87	RLX	O. punctata
4.82	RLX	O. punctata
1.83	RLX	O. punctata
1.09	RLX	O. punctata
3.72	RLX	O. punctata
2.25	RLX	O. punctata
4.36	RLX	O. punctata
1.06	RLX	O. punctata
1.29	RLX	O. punctata
1.56	RLX	O. punctata
3.66	RLX	O. punctata
3.74	RLX	O. punctata
2.44	RLX	O. punctata
0.51	RLX	O. punctata
1.54	RLX	O. punctata
0.41	RLX	O. punctata
1.34	RLX	O. punctata
3.62	RLX	O. punctata
3.11	RLX	O. punctata
1.6	RLX	O. punctata
1.59	RLX	O. punctata
3.1	RLX	O. punctata
2.95	RLX	O. punctata
3.29	RLX	O. punctata
2.44	RLX	O. punctata
1.21	RLX	O. punctata
1.9	RLX	O. punctata
1.7	RLX	O. punctata
2.7	RLX	O. punctata
1.69	RLX	O. punctata
1.64	RLX	O. punctata
2.48	RLX	O. punctata
3.67	RLX	O. punctata
1.37	RLX	O. punctata
2.98	RLX	O. punctata
2.21	RLX	O. punctata
3.31	RLX	O. punctata
1.91	RLX	O. punctata
3.37	RLX	O. punctata
2.28	RLX	O. punctata
1.12	RLX	O. punctata
1.1	RLX	O. punctata
3.54	RLX	O. punctata
0.59	RLX	O. punctata
3.79	RLX	O. punctata
4.03	RLX	O. punctata
1.35	RLX	O. punctata
4.04	RLX	O. punctata
3.88	RLX	O. punctata
3.17	RLX	O. punctata
1.31	RLX	O. punctata
3.7	RLX	O. punctata
0.9	RLX	O. punctata
0.53	RLX	O. punctata
1.2	RLX	O. punctata
0.94	RLX	O. punctata
3.78	RLX	O. punctata
3.41	RLX	O. punctata
0.47	RLX	O. punctata
2.29	RLX	O. punctata
0.6	RLX	O. punctata
3.68	RLX	O. punctata
3.59	RLX	O. punctata
0.25	RLX	O. punctata
1.16	RLX	O. punctata
1.18	RLX	O. punctata
1.61	RLX	O. punctata
2.46	RLX	O. punctata
1.3	RLX	O. punctata
1.27	RLX	O. punctata
1.11	RLX	O. punctata
0.96	RLX	O. punctata
1.77	RLX	O. punctata
1.13	RLX	O. punctata
1.45	RLX	O. punctata
1.21	RLX	O. punctata
1.98	RLX	O. punctata
0.43	RLX	O. punctata
0.74	RLX	O. punctata
1.14	RLX	O. punctata
1.31	RLX	O. punctata
0.65	RLX	O. punctata
1.15	RLX	O. punctata
0.14	RLX	O. punctata
1.48	RLX	O. punctata
1.92	RLX	O. punctata
1.75	RLX	O. punctata
0.34	RLX	O. punctata
1.73	RLX	O. punctata
1.98	RLX	O. punctata
1.06	RLX	O. punctata
0.29	RLX	O. punctata
2.1	RLX	O. punctata
1.86	RLX	O. punctata
1.57	RLX	O. punctata
1.6	RLX	O. punctata
1.54	RLX	O. punctata
0.9	RLX	O. punctata
1.37	RLX	O. punctata
1.03	RLX	O. punctata
2.85	RLX	O. punctata
2.91	RLX	O. punctata
1.17	RLX	O. punctata
1.6	RLX	O. punctata
2.86	RLX	O. punctata
2.58	RLX	O. punctata
2.27	RLX	O. punctata
1.49	RLX	O. punctata
0.53	RLX	O. punctata
3.22	RLX	O. punctata
2.35	RLX	O. punctata
3.8	RLX	O. punctata
1.51	RLX	O. rufipogon
1.33	RLX	O. rufipogon
3.21	RLX	O. rufipogon
0.68	RLX	O. rufipogon
1.07	RLX	O. rufipogon
0.44	RLX	O. rufipogon
1.36	RLX	O. rufipogon
0.68	RLX	O. rufipogon
1.98	RLX	O. rufipogon
0.73	RLX	O. rufipogon
0.87	RLX	O. rufipogon
1.53	RLX	O. rufipogon
0.63	RLX	O. rufipogon
1.43	RLX	O. rufipogon
2.39	RLX	O. rufipogon
1.15	RLX	O. rufipogon
1.94	RLX	O. rufipogon
2.18	RLX	O. rufipogon
1.25	RLX	O. rufipogon
2.32	RLX	O. rufipogon
1.42	RLX	O. rufipogon
1.66	RLX	O. rufipogon
1.16	RLX	O. rufipogon
1.64	RLX	O. rufipogon
2.25	RLX	O. rufipogon
0.92	RLX	O. rufipogon
2.01	RLX	O. rufipogon
1.07	RLX	O. rufipogon
1.51	RLX	O. rufipogon
1.25	RLX	O. rufipogon
0.73	RLX	O. rufipogon
1.48	RLX	O. rufipogon
2.88	RLX	O. rufipogon
2.92	RLX	O. rufipogon
1.62	RLX	O. rufipogon
1.39	RLX	O. rufipogon
1.67	RLX	O. rufipogon
2.15	RLX	O. rufipogon
1.64	RLX	O. rufipogon
2.14	RLX	O. rufipogon
1.2	RLX	O. rufipogon
1.69	RLX	O. rufipogon
1.87	RLX	O. rufipogon
4.25	RLX	O. rufipogon
1.67	RLX	O. rufipogon
1.55	RLX	O. rufipogon
2.06	RLX	O. rufipogon
1.65	RLX	O. rufipogon
2.49	RLX	O. rufipogon
3.4	RLX	O. rufipogon
3.2	RLX	O. rufipogon
1.19	RLX	O. rufipogon
2.7	RLX	O. rufipogon
2.7	RLX	O. rufipogon
1.44	RLX	O. rufipogon
2.92	RLX	O. rufipogon
2.19	RLX	O. rufipogon
1.66	RLX	O. rufipogon
2.82	RLX	O. rufipogon
2.17	RLX	O. rufipogon
1.64	RLX	O. rufipogon
1.56	RLX	O. rufipogon
2.36	RLX	O. rufipogon
1.46	RLX	O. rufipogon
1.88	RLX	O. rufipogon
1.16	RLX	O. rufipogon
0.89	RLX	O. rufipogon
1.95	RLX	O. rufipogon
1.99	RLX	O. rufipogon
1.56	RLX	O. rufipogon
1.23	RLX	O. rufipogon
1.46	RLX	O. rufipogon
1.26	RLX	O. rufipogon
0.69	RLX	O. rufipogon
1.71	RLX	O. rufipogon
2.84	RLX	O. rufipogon
1.38	RLX	O. rufipogon
1.45	RLX	O. rufipogon
0.58	RLX	O. rufipogon
0.99	RLX	O. rufipogon
1.64	RLX	O. rufipogon
1.86	RLX	O. rufipogon
1.56	RLX	O. rufipogon
1.84	RLX	O. rufipogon
1.77	RLX	O. rufipogon
2.04	RLX	O. rufipogon
1.17	RLX	O. rufipogon
1.05	RLX	O. rufipogon
2.58	RLX	O. rufipogon
1.21	RLX	O. rufipogon
1.6	RLX	O. rufipogon
2.02	RLX	O. rufipogon
1.9	RLX	O. rufipogon
2.21	RLX	O. rufipogon
1.6	RLX	O. rufipogon
2.14	RLX	O. rufipogon
1.83	RLX	O. rufipogon
1.44	RLX	O. rufipogon
1.36	RLX	O. rufipogon
0.99	RLX	O. rufipogon
1.62	RLX	O. rufipogon
2.53	RLX	O. rufipogon
2	RLX	O. rufipogon
2	RLX	O. rufipogon
1.89	RLX	O. rufipogon
1.64	RLX	O. rufipogon
1.38	RLX	O. rufipogon
2.46	RLX	O. rufipogon
1.8	RLX	O. rufipogon
1.94	RLX	O. rufipogon
2.76	RLX	O. rufipogon
1.56	RLX	O. rufipogon
0.85	RLX	O. rufipogon
0.98	RLX	O. rufipogon
1.8	RLX	O. rufipogon
0.88	RLX	O. rufipogon
0.67	RLX	O. rufipogon
1.14	RLX	O. rufipogon
1.49	RLX	O. rufipogon
1.68	RLX	O. rufipogon
1.15	RLX	O. rufipogon
0.99	RLX	O. rufipogon
1.68	RLX	O. rufipogon
2.12	RLX	O. rufipogon
2.7	RLX	O. rufipogon
0.97	RLX	O. rufipogon
1.24	RLX	O. rufipogon
1.4	RLX	O. rufipogon
0.61	RLX	O. rufipogon
2.18	RLX	O. rufipogon
1.81	RLX	O. rufipogon
2.11	RLX	O. rufipogon
1.36	RLX	O. rufipogon
2.42	RLX	O. rufipogon
1.92	RLX	O. rufipogon
2.03	RLX	O. rufipogon
1.95	RLX	O. rufipogon
0.92	RLX	O. rufipogon
1.37	RLX	O. rufipogon
1.27	RLX	O. rufipogon
1.8	RLX	O. rufipogon
2.54	RLX	O. rufipogon
2.42	RLX	O. rufipogon
1.59	RLX	O. rufipogon
2.26	RLX	O. rufipogon
2.17	RLX	O. rufipogon
1.41	RLX	O. rufipogon
1.36	RLX	O. rufipogon
2.19	RLX	O. rufipogon
1.38	RLX	O. rufipogon
1.3	RLX	O. rufipogon
1.74	RLX	O. rufipogon
1.3	RLX	O. rufipogon
0.9	RLX	O. rufipogon
1.54	RLX	O. rufipogon
1.53	RLX	O. rufipogon
2.53	RLX	O. rufipogon
1.38	RLX	O. rufipogon
1.61	RLX	O. rufipogon
1.7	RLX	O. rufipogon
1.63	RLX	O. rufipogon
1.04	RLX	O. rufipogon
1.12	RLX	O. rufipogon
1.6	RLX	O. rufipogon
1.65	RLX	O. rufipogon
1.68	RLX	O. rufipogon
0.78	RLX	O. rufipogon
0.65	RLX	O. rufipogon
0.74	RLX	O. rufipogon
1.87	RLX	O. rufipogon
2.48	RLX	O. rufipogon
2.11	RLX	O. rufipogon
1.65	RLX	O. rufipogon
1.84	RLX	O. rufipogon
1.57	RLX	O. rufipogon
1.51	RLX	O. rufipogon
2.19	RLX	O. rufipogon
1.31	RLX	O. rufipogon
0.78	RLX	O. rufipogon
0.38	RLX	O. rufipogon
1.78	RLX	O. rufipogon
1.46	RLX	O. rufipogon
1.08	RLX	O. rufipogon
1.83	RLX	O. rufipogon
2.27	RLX	O. rufipogon
1.48	RLX	O. rufipogon
1.82	RLX	O. rufipogon
1.19	RLX	O. rufipogon
1.12	RLX	O. rufipogon
1.13	RLX	O. rufipogon
1.88	RLX	O. rufipogon
2.7	RLX	O. rufipogon
0.83	RLX	O. rufipogon
1.06	RLX	O. rufipogon
0.97	RLX	O. rufipogon
2.85	RLX	O. rufipogon
0.72	RLX	O. rufipogon
1.19	RLX	O. rufipogon
1.32	RLX	O. rufipogon
1.07	RLX	O. rufipogon
3.07	RLX	O. rufipogon
1.17	RLX	O. rufipogon
1.15	RLX	O. rufipogon
1.57	RLX	O. rufipogon
1.81	RLX	O. rufipogon
2.12	RLX	O. rufipogon
1.56	RLX	O. rufipogon
2.27	RLX	O. rufipogon
1.71	RLX	O. rufipogon
1.04	RLX	O. rufipogon
1.71	RLX	O. rufipogon
1.03	RLX	O. rufipogon
2.21	RLX	O. rufipogon
1.84	RLX	O. rufipogon
1.15	RLX	O. rufipogon
1.17	RLX	O. rufipogon
1.93	RLX	O. rufipogon
3.54	RLX	O. rufipogon
1.51	RLX	O. rufipogon
1.23	RLX	O. rufipogon
2.18	RLX	O. rufipogon
1.57	RLX	O. rufipogon
1.69	RLX	O. rufipogon
0.9	RLX	O. rufipogon
1.43	RLX	O. rufipogon
1.69	RLX	O. rufipogon
1.46	RLX	O. rufipogon
2.7	RLX	O. rufipogon
3.82	RLX	O. rufipogon
