Insertion_age	Family	Specie
1.54	RLC	O. sativa vg. indica [93-11]
1.91	RLC	O. sativa vg. indica [93-11]
0.42	RLC	O. sativa vg. indica [93-11]
0.53	RLC	O. sativa vg. indica [93-11]
0.1	RLC	O. sativa vg. indica [93-11]
1.88	RLC	O. sativa vg. indica [93-11]
0.1	RLC	O. sativa vg. indica [93-11]
0.51	RLC	O. sativa vg. indica [93-11]
0.26	RLC	O. sativa vg. indica [93-11]
1.05	RLC	O. sativa vg. indica [93-11]
0.78	RLC	O. sativa vg. indica [93-11]
0.77	RLC	O. sativa vg. indica [93-11]
1.29	RLC	O. sativa vg. indica [93-11]
1.66	RLC	O. sativa vg. indica [93-11]
0.53	RLC	O. sativa vg. indica [93-11]
1.08	RLC	O. sativa vg. indica [93-11]
0.54	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
1.77	RLC	O. sativa vg. indica [93-11]
0.2	RLC	O. sativa vg. indica [93-11]
0.91	RLC	O. sativa vg. indica [93-11]
1.58	RLC	O. sativa vg. indica [93-11]
2.39	RLC	O. sativa vg. indica [93-11]
1.57	RLC	O. sativa vg. indica [93-11]
1.14	RLC	O. sativa vg. indica [93-11]
1.67	RLC	O. sativa vg. indica [93-11]
1.76	RLC	O. sativa vg. indica [93-11]
0.43	RLC	O. sativa vg. indica [93-11]
0.22	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.72	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.47	RLC	O. sativa vg. japonica
0.33	RLC	O. sativa vg. japonica
1.57	RLC	O. sativa vg. japonica
0.04	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.4	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.51	RLC	O. sativa vg. japonica
0.76	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.04	RLC	O. sativa vg. japonica
0.18	RLC	O. sativa vg. japonica
0.12	RLC	O. sativa vg. japonica
0.12	RLC	O. sativa vg. japonica
0.34	RLC	O. sativa vg. japonica
2.05	RLC	O. sativa vg. japonica
1.34	RLC	O. sativa vg. japonica
0.16	RLC	O. sativa vg. japonica
0.2	RLC	O. sativa vg. japonica
1.28	RLC	O. sativa vg. japonica
2.11	RLC	O. sativa vg. japonica
0.5	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
2.01	RLC	O. sativa vg. japonica
0.23	RLC	O. sativa vg. japonica
0.44	RLC	O. sativa vg. japonica
1.92	RLC	O. sativa vg. japonica
1.8	RLC	O. sativa vg. japonica
1.5	RLC	O. sativa vg. japonica
0.36	RLC	O. sativa vg. japonica
0.53	RLC	O. sativa vg. japonica
1.41	RLC	O. sativa vg. japonica
0.39	RLC	O. sativa vg. japonica
0.16	RLC	O. sativa vg. japonica
0.32	RLC	O. sativa vg. japonica
0.08	RLC	O. sativa vg. japonica
2.06	RLC	O. sativa vg. japonica
1.65	RLC	O. sativa vg. japonica
0.51	RLC	O. sativa vg. japonica
0.44	RLC	O. sativa vg. japonica
0.38	RLC	O. sativa vg. japonica
0.52	RLC	O. sativa vg. japonica
0.24	RLC	O. sativa vg. japonica
0.3	RLC	O. sativa vg. japonica
0.17	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
1.83	RLC	O. sativa vg. japonica
1.51	RLC	O. sativa vg. japonica
0.45	RLC	O. sativa vg. japonica
1.33	RLC	O. sativa vg. japonica
0.8	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
1.68	RLC	O. sativa vg. japonica
0.27	RLC	O. sativa vg. japonica
0.68	RLC	O. sativa vg. japonica
0.59	RLC	O. sativa vg. japonica
0.19	RLC	O. sativa vg. japonica
1.57	RLC	O. sativa vg. japonica
2.46	RLC	O. sativa vg. japonica
0.61	RLC	O. sativa vg. japonica
0.16	RLC	O. sativa vg. japonica
1.9	RLC	O. sativa vg. japonica
0.7	RLC	O. sativa vg. japonica
0.51	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.04	RLC	O. sativa vg. japonica
0.22	RLC	O. sativa vg. japonica
3.62	RLC	O. sativa vg. japonica
0.35	RLC	O. sativa vg. japonica
1.86	RLC	O. sativa vg. japonica
0.32	RLC	O. sativa vg. japonica
0.04	RLC	O. sativa vg. japonica
0.13	RLC	O. sativa vg. japonica
0.34	RLC	O. sativa vg. japonica
1.38	RLC	O. sativa vg. japonica
0.12	RLC	O. sativa vg. japonica
0.32	RLC	O. sativa vg. japonica
2.1	RLC	O. sativa vg. japonica
0.43	RLC	O. sativa vg. japonica
0.04	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
1.23	RLC	O. sativa vg. japonica
2.26	RLC	O. sativa vg. japonica
0.29	RLC	O. sativa vg. japonica
2.03	RLC	O. sativa vg. japonica
1.76	RLC	O. sativa vg. japonica
0.21	RLC	O. sativa vg. japonica
0.12	RLC	O. sativa vg. japonica
1.67	RLC	O. sativa vg. japonica
0.36	RLC	O. sativa vg. japonica
1.66	RLC	O. sativa vg. japonica
1.72	RLC	O. sativa vg. japonica
0.23	RLC	O. sativa vg. japonica
1.94	RLC	O. sativa vg. japonica
1.26	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.56	RLC	O. sativa vg. japonica
0.12	RLC	O. sativa vg. japonica
0.36	RLC	O. sativa vg. japonica
1.64	RLC	O. sativa vg. japonica
1.43	RLC	O. sativa vg. japonica
1.64	RLC	O. sativa vg. japonica
2.11	RLC	O. sativa vg. japonica
2	RLC	O. sativa vg. japonica
0.39	RLC	O. sativa vg. japonica
0.19	RLC	O. sativa vg. japonica
0.5	RLC	O. sativa vg. japonica
1.31	RLC	O. sativa vg. japonica
0.12	RLC	O. sativa vg. japonica
0.46	RLC	O. sativa vg. japonica
0.12	RLC	O. sativa vg. japonica
0.45	RLC	O. sativa vg. japonica
0.13	RLC	O. sativa vg. japonica
1.07	RLC	O. sativa vg. japonica
0.61	RLC	O. sativa vg. japonica
2	RLC	O. sativa vg. japonica
2.05	RLC	O. sativa vg. japonica
0.35	RLC	O. sativa vg. japonica
0.22	RLC	O. sativa vg. japonica
0.28	RLC	O. sativa vg. japonica
1.27	RLC	O. sativa vg. japonica
0.21	RLC	O. sativa vg. japonica
0.65	RLC	O. sativa vg. japonica
0.28	RLC	O. sativa vg. japonica
0.12	RLC	O. sativa vg. japonica
0.8	RLC	O. sativa vg. japonica
0.29	RLC	O. sativa vg. japonica
0.34	RLC	O. sativa vg. japonica
0.44	RLC	O. sativa vg. japonica
1.41	RLC	O. sativa vg. japonica
1.74	RLC	O. sativa vg. japonica
1.2	RLC	O. sativa vg. japonica
0.32	RLC	O. sativa vg. japonica
0.2	RLC	O. sativa vg. japonica
0.22	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.52	RLC	O. sativa vg. japonica
0.67	RLC	O. sativa vg. japonica
0.78	RLC	O. sativa vg. japonica
1.06	RLC	O. sativa vg. japonica
2.21	RLC	O. sativa vg. japonica
0.62	RLC	O. sativa vg. japonica
1.04	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
1.24	RLC	O. sativa vg. japonica
0.34	RLC	O. sativa vg. japonica
0.98	RLC	O. sativa vg. japonica
0.8	RLC	O. sativa vg. japonica
1.31	RLC	O. sativa vg. japonica
1.31	RLC	O. sativa vg. japonica
0.18	RLC	O. sativa vg. japonica
0.1	RLC	O. sativa vg. japonica
0.85	RLC	O. sativa vg. japonica
0.28	RLC	O. sativa vg. japonica
0.09	RLC	O. sativa vg. japonica
0.74	RLC	O. sativa vg. japonica
1.47	RLC	O. sativa vg. japonica
0.09	RLC	O. sativa vg. japonica
0.28	RLC	O. sativa vg. japonica
0.73	RLC	O. sativa vg. japonica
2.17	RLC	O. sativa vg. japonica
0.95	RLC	O. sativa vg. japonica
1.19	RLC	O. sativa vg. japonica
1.01	RLC	O. sativa vg. japonica
1.82	RLC	O. sativa vg. japonica
0.99	RLC	O. sativa vg. japonica
1.74	RLC	O. sativa vg. japonica
1.3	RLC	O. sativa vg. japonica
1.8	RLC	O. sativa vg. japonica
1.41	RLC	O. sativa vg. japonica
1.43	RLC	O. sativa vg. japonica
1.45	RLC	O. sativa vg. japonica
0.64	RLC	O. sativa vg. japonica
1.63	RLC	O. sativa vg. japonica
1.73	RLC	O. sativa vg. japonica
1.67	RLC	O. sativa vg. japonica
0.68	RLC	O. sativa vg. japonica
1.36	RLC	O. sativa vg. japonica
1.19	RLC	O. sativa vg. japonica
2.35	RLC	O. sativa vg. japonica
0.74	RLC	O. sativa vg. japonica
3.48	RLC	O. sativa vg. japonica
1.1	RLC	O. sativa vg. japonica
0.48	RLC	O. sativa vg. japonica
1.28	RLC	O. sativa vg. japonica
3.01	RLC	O. sativa vg. japonica
2.07	RLC	O. sativa vg. japonica
0.75	RLC	O. sativa vg. japonica
1.4	RLC	O. sativa vg. japonica
1.5	RLC	O. sativa vg. japonica
1.78	RLC	O. sativa vg. japonica
1.87	RLC	O. sativa vg. japonica
2.39	RLC	O. sativa vg. japonica
1.15	RLC	O. sativa vg. japonica
1.73	RLC	O. sativa vg. japonica
1.02	RLC	O. sativa vg. japonica
1.27	RLC	O. sativa vg. japonica
1.8	RLC	O. sativa vg. japonica
1.26	RLC	O. sativa vg. japonica
1.37	RLC	O. sativa vg. japonica
1.27	RLC	O. sativa vg. japonica
1.21	RLC	O. sativa vg. japonica
1.36	RLC	O. sativa vg. japonica
1.9	RLC	O. sativa vg. japonica
1.52	RLC	O. sativa vg. japonica
1.94	RLC	O. sativa vg. japonica
1.15	RLC	O. sativa vg. japonica
0.72	RLC	O. sativa vg. japonica
1.3	RLC	O. sativa vg. japonica
1.89	RLC	O. sativa vg. japonica
1.55	RLC	O. sativa vg. japonica
1.76	RLC	O. sativa vg. japonica
1.48	RLC	O. sativa vg. japonica
1.27	RLC	O. sativa vg. japonica
1.89	RLC	O. sativa vg. japonica
2.12	RLC	O. sativa vg. japonica
1.04	RLC	O. sativa vg. japonica
1.27	RLC	O. sativa vg. japonica
1.8	RLC	O. sativa vg. japonica
1.9	RLC	O. sativa vg. japonica
1.36	RLC	O. sativa vg. japonica
1.73	RLC	O. sativa vg. japonica
1.21	RLC	O. sativa vg. japonica
0.65	RLC	O. sativa vg. japonica
1.05	RLC	O. sativa vg. japonica
2.07	RLC	O. sativa vg. japonica
0.93	RLC	O. sativa vg. japonica
0.93	RLC	O. sativa vg. japonica
2	RLC	O. sativa vg. japonica
1.63	RLC	O. sativa vg. japonica
1.27	RLC	O. sativa vg. japonica
0.81	RLC	O. sativa vg. japonica
2.02	RLC	O. sativa vg. japonica
1.81	RLC	O. sativa vg. japonica
1.58	RLC	O. sativa vg. japonica
1.63	RLC	O. sativa vg. japonica
1.16	RLC	O. sativa vg. japonica
1.48	RLC	O. sativa vg. japonica
0.28	RLC	O. sativa vg. japonica
0.37	RLC	O. sativa vg. japonica
0.54	RLC	O. sativa vg. japonica
0.97	RLC	O. sativa vg. japonica
0.14	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.89	RLC	O. sativa vg. japonica
0.18	RLC	O. sativa vg. japonica
0.66	RLC	O. sativa vg. japonica
0.26	RLC	O. sativa vg. japonica
0.21	RLC	O. sativa vg. japonica
0.55	RLC	O. sativa vg. japonica
0.43	RLC	O. sativa vg. japonica
0.23	RLC	O. sativa vg. japonica
0.39	RLC	O. sativa vg. japonica
0.53	RLC	O. sativa vg. japonica
0.38	RLC	O. sativa vg. japonica
1.33	RLC	O. sativa vg. japonica
2.09	RLC	O. sativa vg. japonica
0.33	RLC	O. sativa vg. japonica
0.63	RLC	O. sativa vg. japonica
0.58	RLC	O. sativa vg. japonica
0.55	RLC	O. sativa vg. japonica
0.34	RLC	O. sativa vg. japonica
1.6	RLC	O. sativa vg. japonica
1.66	RLC	O. sativa vg. japonica
1.82	RLC	O. sativa vg. japonica
0.98	RLC	O. sativa vg. japonica
1.5	RLC	O. sativa vg. japonica
1.85	RLC	O. sativa vg. japonica
1.64	RLC	O. sativa vg. japonica
0.71	RLC	O. sativa vg. japonica
1.65	RLC	O. sativa vg. japonica
0.18	RLC	O. sativa vg. japonica
1.88	RLC	O. sativa vg. japonica
0.56	RLC	O. sativa vg. japonica
1.24	RLC	O. sativa vg. japonica
0.77	RLC	O. sativa vg. japonica
0.71	RLC	O. sativa vg. japonica
0.23	RLC	O. sativa vg. japonica
0.89	RLC	O. sativa vg. japonica
0.04	RLC	O. sativa vg. japonica
0.32	RLC	O. sativa vg. japonica
0.28	RLC	O. sativa vg. japonica
2.37	RLC	O. sativa vg. japonica
0.58	RLC	O. sativa vg. japonica
1.75	RLC	O. sativa vg. japonica
0.23	RLC	O. sativa vg. japonica
0.67	RLC	O. sativa vg. japonica
0.45	RLC	O. sativa vg. japonica
1.26	RLC	O. sativa vg. japonica
1.09	RLC	O. sativa vg. japonica
1.83	RLC	O. sativa vg. japonica
1.14	RLC	O. sativa vg. japonica
0.45	RLC	O. sativa vg. japonica
1.54	RLC	O. sativa vg. japonica
1.05	RLC	O. sativa vg. japonica
1.21	RLC	O. sativa vg. japonica
0.22	RLC	O. sativa vg. japonica
0.55	RLC	O. sativa vg. japonica
0.81	RLC	O. sativa vg. japonica
2.2	RLC	O. sativa vg. japonica
0.61	RLC	O. sativa vg. japonica
2.11	RLC	O. sativa vg. japonica
1.53	RLC	O. sativa vg. japonica
0.65	RLC	O. sativa vg. japonica
0.41	RLC	O. sativa vg. japonica
0.67	RLC	O. sativa vg. japonica
0.22	RLC	O. sativa vg. japonica
0.49	RLC	O. sativa vg. japonica
1.94	RLC	O. sativa vg. japonica
1.05	RLC	O. sativa vg. japonica
1.75	RLC	O. sativa vg. japonica
1.48	RLC	O. sativa vg. japonica
1.25	RLC	O. sativa vg. japonica
1.39	RLC	O. sativa vg. japonica
1.7	RLC	O. sativa vg. japonica
2.26	RLC	O. sativa vg. japonica
0.48	RLC	O. sativa vg. japonica
0.72	RLC	O. sativa vg. japonica
0.45	RLC	O. sativa vg. japonica
0.71	RLC	O. sativa vg. japonica
0.45	RLC	O. sativa vg. japonica
0.48	RLC	O. sativa vg. japonica
0.55	RLC	O. sativa vg. japonica
1.38	RLC	O. sativa vg. japonica
0.18	RLC	O. sativa vg. japonica
1.17	RLC	O. sativa vg. japonica
1.99	RLC	O. sativa vg. japonica
0.59	RLC	O. sativa vg. japonica
0.58	RLC	O. sativa vg. japonica
1.11	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.99	RLC	O. sativa vg. japonica
1.74	RLC	O. sativa vg. japonica
2.73	RLC	O. sativa vg. japonica
2.19	RLC	O. sativa vg. japonica
1.15	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.27	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.43	RLC	O. sativa vg. japonica
1.77	RLC	O. sativa vg. japonica
0.17	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
1.4	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
1.02	RLC	O. sativa vg. japonica
0.37	RLC	O. sativa vg. japonica
1.25	RLC	O. sativa vg. japonica
0.34	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.24	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.16	RLC	O. sativa vg. japonica
0.67	RLC	O. sativa vg. japonica
0.45	RLC	O. sativa vg. japonica
1.22	RLC	O. sativa vg. japonica
0.53	RLC	O. sativa vg. japonica
0.24	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.87	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.37	RLC	O. sativa vg. japonica
0.82	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
2.66	RLC	O. sativa vg. japonica
0.26	RLC	O. sativa vg. japonica
0.54	RLC	O. sativa vg. japonica
1.34	RLC	O. sativa vg. japonica
1.31	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.26	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
1.11	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.28	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.26	RLC	O. sativa vg. japonica
0.28	RLC	O. sativa vg. japonica
0.51	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
1.49	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.26	RLC	O. sativa vg. japonica
0.78	RLC	O. sativa vg. japonica
2.22	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.79	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
1.08	RLC	O. sativa vg. japonica
0.26	RLC	O. sativa vg. japonica
1.68	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.85	RLC	O. sativa vg. japonica
0.37	RLC	O. sativa vg. japonica
0.62	RLC	O. sativa vg. japonica
0.09	RLC	O. sativa vg. japonica
0.3	RLC	O. sativa vg. japonica
0.09	RLC	O. sativa vg. japonica
0.49	RLC	O. sativa vg. japonica
0.47	RLC	O. sativa vg. japonica
0.37	RLC	O. sativa vg. japonica
0.12	RLC	O. sativa vg. japonica
0.38	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.39	RLC	O. sativa vg. japonica
0.76	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.49	RLC	O. sativa vg. japonica
0.24	RLC	O. sativa vg. japonica
0.73	RLC	O. sativa vg. japonica
1.49	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.59	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.24	RLC	O. sativa vg. japonica
0.65	RLC	O. sativa vg. japonica
0.2	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.39	RLC	O. sativa vg. japonica
0.33	RLC	O. sativa vg. japonica
0.98	RLC	O. sativa vg. japonica
0.94	RLC	O. sativa vg. japonica
0.09	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.49	RLC	O. sativa vg. japonica
0.12	RLC	O. sativa vg. japonica
1.02	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.3	RLC	O. sativa vg. japonica
0.25	RLC	O. sativa vg. japonica
2.68	RLC	O. sativa vg. japonica
1.23	RLC	O. sativa vg. japonica
0.84	RLC	O. sativa vg. japonica
0.72	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
1.42	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
1.06	RLC	O. sativa vg. japonica
2.71	RLC	O. sativa vg. japonica
0.93	RLC	O. sativa vg. japonica
0.77	RLC	O. sativa vg. japonica
1.65	RLC	O. sativa vg. japonica
0.09	RLC	O. sativa vg. japonica
0.57	RLC	O. sativa vg. japonica
0.55	RLC	O. sativa vg. japonica
1.43	RLC	O. sativa vg. japonica
0.13	RLC	O. sativa vg. japonica
0.71	RLC	O. sativa vg. japonica
2.16	RLC	O. sativa vg. japonica
1.47	RLC	O. sativa vg. japonica
0.97	RLC	O. sativa vg. japonica
1.24	RLC	O. sativa vg. japonica
0.92	RLC	O. sativa vg. japonica
1.18	RLC	O. sativa vg. japonica
0.81	RLC	O. sativa vg. japonica
1.15	RLC	O. sativa vg. japonica
1.13	RLC	O. sativa vg. japonica
1.25	RLC	O. sativa vg. japonica
0.86	RLC	O. sativa vg. japonica
1.81	RLC	O. sativa vg. japonica
1.55	RLC	O. sativa vg. japonica
1.26	RLC	O. sativa vg. japonica
0.63	RLC	O. sativa vg. japonica
1.22	RLC	O. sativa vg. japonica
0.9	RLC	O. sativa vg. japonica
1.16	RLC	O. sativa vg. japonica
1.24	RLC	O. sativa vg. japonica
3.07	RLC	O. sativa vg. japonica
0.7	RLC	O. sativa vg. japonica
0.34	RLC	O. sativa vg. japonica
1.65	RLC	O. sativa vg. japonica
1.01	RLC	O. sativa vg. japonica
1.57	RLC	O. sativa vg. japonica
0.54	RLC	O. sativa vg. japonica
1.2	RLC	O. sativa vg. japonica
1.65	RLC	O. sativa vg. japonica
2.2	RLC	O. sativa vg. japonica
1.41	RLC	O. sativa vg. japonica
2.64	RLC	O. sativa vg. japonica
0.66	RLC	O. sativa vg. japonica
1.52	RLC	O. sativa vg. japonica
1.23	RLC	O. sativa vg. japonica
0.66	RLC	O. sativa vg. japonica
1.04	RLC	O. sativa vg. japonica
0.59	RLC	O. sativa vg. japonica
0.55	RLC	O. sativa vg. japonica
0.99	RLC	O. sativa vg. japonica
0.78	RLC	O. sativa vg. japonica
0.92	RLC	O. sativa vg. japonica
1.61	RLC	O. sativa vg. japonica
0.57	RLC	O. sativa vg. japonica
1.64	RLC	O. sativa vg. japonica
0.89	RLC	O. sativa vg. japonica
1.28	RLC	O. sativa vg. japonica
0.79	RLC	O. sativa vg. japonica
1.34	RLC	O. sativa vg. japonica
0.41	RLC	O. sativa vg. japonica
0.86	RLC	O. sativa vg. japonica
1.53	RLC	O. sativa vg. japonica
0.76	RLC	O. sativa vg. japonica
1.48	RLC	O. sativa vg. japonica
1.88	RLC	O. sativa vg. japonica
2.3	RLC	O. sativa vg. japonica
1.85	RLC	O. sativa vg. japonica
2.98	RLC	O. sativa vg. japonica
2.57	RLC	O. sativa vg. japonica
1.76	RLC	O. sativa vg. japonica
0.59	RLC	O. sativa vg. japonica
3.93	RLC	O. sativa vg. japonica
0.39	RLC	O. sativa vg. japonica
0.4	RLC	O. sativa vg. japonica
1.69	RLC	O. sativa vg. japonica
0.18	RLC	O. sativa vg. japonica
2.07	RLC	O. sativa vg. japonica
1.71	RLC	O. sativa vg. japonica
2.08	RLC	O. sativa vg. japonica
0.62	RLC	O. sativa vg. japonica
2.13	RLC	O. sativa vg. japonica
1.43	RLC	O. sativa vg. japonica
1.27	RLC	O. sativa vg. japonica
1.87	RLC	O. sativa vg. japonica
2.02	RLC	O. sativa vg. japonica
1.09	RLC	O. sativa vg. japonica
1.75	RLC	O. sativa vg. japonica
1.43	RLC	O. sativa vg. japonica
1.28	RLC	O. sativa vg. japonica
0.58	RLC	O. sativa vg. japonica
0.19	RLC	O. sativa vg. japonica
0.19	RLC	O. sativa vg. japonica
0.74	RLC	O. sativa vg. japonica
1.33	RLC	O. sativa vg. japonica
0.17	RLC	O. sativa vg. japonica
1.37	RLC	O. sativa vg. japonica
1.43	RLC	O. sativa vg. japonica
1.3	RLC	O. sativa vg. japonica
1.18	RLC	O. sativa vg. japonica
0.97	RLC	O. sativa vg. japonica
0.94	RLC	O. sativa vg. japonica
0.78	RLC	O. sativa vg. japonica
1.21	RLC	O. sativa vg. japonica
0.43	RLC	O. sativa vg. japonica
0.99	RLC	O. sativa vg. japonica
0.83	RLC	O. sativa vg. japonica
0.99	RLC	O. sativa vg. japonica
0.93	RLC	O. sativa vg. japonica
1.04	RLC	O. sativa vg. japonica
0.93	RLC	O. sativa vg. japonica
0.67	RLC	O. sativa vg. japonica
1.14	RLC	O. sativa vg. japonica
0.61	RLC	O. sativa vg. japonica
1.14	RLC	O. sativa vg. japonica
2.61	RLC	O. sativa vg. japonica
0.97	RLC	O. sativa vg. japonica
1.47	RLC	O. sativa vg. japonica
1.65	RLC	O. sativa vg. japonica
0.7	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
1.63	RLC	O. sativa vg. japonica
0.31	RLC	O. sativa vg. japonica
0.86	RLC	O. sativa vg. japonica
1.58	RLC	O. sativa vg. japonica
0.87	RLC	O. sativa vg. japonica
1.2	RLC	O. sativa vg. japonica
0.27	RLC	O. sativa vg. japonica
1.45	RLC	O. sativa vg. japonica
0.78	RLC	O. sativa vg. japonica
0.18	RLC	O. sativa vg. japonica
0.88	RLC	O. sativa vg. japonica
0.53	RLC	O. sativa vg. japonica
0.09	RLC	O. sativa vg. japonica
0.73	RLC	O. sativa vg. japonica
1.73	RLC	O. sativa vg. japonica
0.46	RLC	O. sativa vg. japonica
2.19	RLC	O. sativa vg. japonica
0.71	RLC	O. sativa vg. japonica
1.69	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
1.21	RLC	O. sativa vg. japonica
1.24	RLC	O. sativa vg. japonica
1.68	RLC	O. sativa vg. japonica
0.7	RLC	O. sativa vg. japonica
1.5	RLC	O. sativa vg. japonica
2.48	RLC	O. sativa vg. japonica
1.45	RLC	O. sativa vg. japonica
1.62	RLC	O. sativa vg. japonica
1.21	RLC	O. sativa vg. japonica
0.86	RLC	O. sativa vg. japonica
0.65	RLC	O. sativa vg. japonica
1.62	RLC	O. sativa vg. japonica
1.58	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
1.13	RLC	O. sativa vg. japonica
0.27	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.4	RLC	O. sativa vg. japonica
0.87	RLC	O. sativa vg. japonica
1.4	RLC	O. sativa vg. japonica
0.38	RLC	O. sativa vg. japonica
0.21	RLC	O. sativa vg. japonica
0.38	RLC	O. sativa vg. japonica
1.49	RLC	O. sativa vg. japonica
2.28	RLC	O. sativa vg. japonica
0.38	RLC	O. sativa vg. japonica
1.46	RLC	O. sativa vg. japonica
2.48	RLC	O. sativa vg. japonica
1.05	RLC	O. sativa vg. japonica
1.2	RLC	O. sativa vg. japonica
1.27	RLC	O. sativa vg. japonica
1.33	RLC	O. sativa vg. japonica
1.07	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.32	RLC	O. sativa vg. japonica
0.64	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.32	RLC	O. sativa vg. japonica
0.34	RLC	O. sativa vg. japonica
1	RLC	O. sativa vg. japonica
0.84	RLC	O. sativa vg. japonica
0.74	RLC	O. sativa vg. japonica
0.93	RLC	O. sativa vg. japonica
1.94	RLC	O. sativa vg. japonica
1.45	RLC	O. sativa vg. japonica
0.24	RLC	O. sativa vg. japonica
0.24	RLC	O. sativa vg. japonica
0.12	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.12	RLC	O. sativa vg. japonica
0.14	RLC	O. sativa vg. japonica
0.14	RLC	O. sativa vg. japonica
1.09	RLC	O. sativa vg. japonica
2.42	RLC	O. sativa vg. japonica
3.08	RLC	O. sativa vg. japonica
1.27	RLC	O. sativa vg. japonica
0.42	RLC	O. sativa vg. japonica
0.39	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.58	RLC	O. sativa vg. japonica
1.88	RLC	O. sativa vg. japonica
0.57	RLC	O. sativa vg. japonica
0.32	RLC	O. sativa vg. japonica
0.26	RLC	O. sativa vg. japonica
0.08	RLC	O. sativa vg. japonica
0.18	RLC	O. sativa vg. japonica
0.05	RLC	O. sativa vg. japonica
0.02	RLC	O. sativa vg. japonica
0.03	RLC	O. sativa vg. japonica
0.1	RLC	O. sativa vg. japonica
1.71	RLC	O. sativa vg. japonica
